--- Terminal on /dev/ttyUSB1 | 9600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
156,29.7,30.0,0
157,29.6,30.0,0
158,29.6,30.0,0
159,29.6,30.0,0
160,29.6,30.0,0
161,29.6,30.0,0
162,29.6,30.0,0
163,29.6,30.0,0
164,29.6,30.0,0
165,29.6,30.0,0
166,29.6,30.0,0
167,29.6,30.0,0
168,29.6,30.0,0
169,29.6,30.0,0
170,29.6,30.0,0
171,29.6,30.0,0
172,29.5,30.0,0
173,29.6,30.0,0
174,29.6,30.0,0
175,29.6,30.0,0
176,29.6,30.0,0
177,29.5,30.0,0
178,29.5,30.0,0
179,29.5,30.0,0
180,29.5,30.0,0
181,29.5,30.0,0
182,29.5,30.0,0
183,29.5,30.0,0
184,29.5,30.0,0
185,29.5,30.0,0
186,29.5,30.0,0
187,29.5,30.0,0
188,29.5,30.0,0
189,29.5,30.0,0
190,29.5,30.0,0
191,29.5,30.0,0
192,29.5,30.0,0
193,29.5,30.0,0
194,29.5,30.0,0
195,29.5,30.0,0
196,29.4,30.0,0
197,29.4,30.0,0
198,29.5,30.0,0
199,29.4,30.0,0
200,29.4,30.0,0
201,29.4,30.0,0
202,29.4,30.0,0
203,29.4,30.0,0
204,29.4,30.0,0
205,29.4,30.0,0
206,29.4,30.0,0
207,29.4,30.0,0
208,29.4,30.0,0
209,29.4,30.0,0
210,29.3,30.0,0
211,29.4,30.0,0
212,29.4,30.0,0
213,29.4,30.0,0
214,29.3,30.0,0
215,29.4,30.0,0
216,29.3,30.0,0
